g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,g_alpha,g_beta,r_alpha,r_beta,i_alpha,i_beta,z_alpha,z_beta,g_err_mag,r_err_mag,i_err_mag,z_err_mag,g_err_alpha,g_err_beta,r_err_alpha,r_err_beta,i_err_alpha,i_err_beta,z_err_alpha,z_err_beta,type
-18.773842,-19.878381,-19.956886,-19.955726,-7.1152411,-0.1687077,-5.4187594,0.82433942,-2.3567246,0.7910432,0.15175553,0.56182847,0.01869705,0.00764048,0.01012026,0.01507458,1.1743045,0.29590018,0.44197915,0.15620034,0.22740359,0.10421472,0.22918999,0.1106003,SN Ia
-9999.0,-9999.0,-19.819992,-20.002373,-9999.0,-9999.0,-9999.0,-9999.0,-2.4621182,0.62677454,0.015482379,0.369088553,-9999.0,-9999.0,0.06645369,1.129090849,-9999.0,-9999.0,-9999.0,-9999.0,0.26178312,0.12591263,0.251161282,0.130844364,SN Ia
-9999.0,-18.927577,-19.87658,-19.90914,-9999.0,-9999.0,-8.7010914,0.58471736,-6.4935647,1.10207975,-2.0323812,1.03126688,-9999.0,0.05804517,0.03439715,0.04234749,-9999.0,-9999.0,0.93889311,0.30011227,0.35817898,0.16704754,0.33453144,0.16543451,SN Ia
-17.696844,-17.723566,-17.70931,-18.054925,-6.478621864,0.109550318,-2.554514355,0.167714265,0.477968422,0.36458475,1.264899667,-0.1565742,3.399302872,0.066302539,0.043165053,0.057980595,1.199006658,0.267126803,0.428000679,0.172282195,0.196492886,0.098529942,0.203636284,0.108038472,SN II
-9999.0,-18.693102,-19.924133,-20.330997,-9999.0,-9999.0,-9.464175962,0.610540638,-8.3022093,1.23308263,-2.8112216,1.42749217,-9999.0,6.03081342,0.06942654,0.04270407,-9999.0,-9999.0,1.140823177,0.356210432,0.40691813,0.19739056,0.38002637,0.18703126,SN Ia
-17.557806,-18.914585,-18.93999,-18.973206,-7.021668443,0.038407489,-6.3793478,0.20703176,-1.3678183,0.51653489,0.18127184,0.12370264,4.814711204,0.01416158,0.01869832,0.02540556,1.45598233,0.307949565,0.36637976,0.1577483,0.20531123,0.1021647,0.20295351,0.11063338,SN Ia
-9999.0,-18.836354,-19.43525,-19.284483,-9999.0,-9999.0,-7.380516,0.51731891,-4.4924208,0.68256257,-0.8894911,0.70214793,-9999.0,0.06068693,0.03449834,0.04169122,-9999.0,-9999.0,0.76359332,0.25973039,0.30274967,0.14453445,0.28657075,0.14372726,SN Ia
-19.197318,-19.639145,-19.703564,-19.561035,-5.9495614,0.34150703,-3.1543691,0.75134638,0.06059741,0.52445311,1.8550617,-0.1338714,0.01662278,0.01036335,0.00800517,0.01053935,0.52776112,0.21802865,0.18150605,0.11457402,0.0986476,0.0664356,0.10470391,0.07695293,SN Ia
-19.04489,-20.094104,-20.027826,-19.853799,-7.383814722,-0.019597758,-6.210091436,0.390684623,-2.812606261,0.608520487,1.141461233,0.427413889,4.468488959,0.035915495,0.031197385,0.023576401,1.689477665,0.345509095,0.465328228,0.171200512,0.246395838,0.1136483,0.185126931,0.10766335,SN Ia
-18.827782,-19.117201,-19.120171,-18.817535,-6.6531132,0.15926499,-1.8724338,0.70238716,0.77945254,0.21689312,1.81763039,-0.2944474,0.00596996,0.00530154,0.00588554,0.00770118,0.33727718,0.14220133,0.16068219,0.08626448,0.09012412,0.05365601,0.08592855,0.0640851,SN Ia
-9999.0,-18.787022,-19.877987,-20.281577,-9999.0,-9999.0,-9.831443995,0.638621938,-9.549439386,1.311960788,-3.328124262,1.709611976,-9999.0,14.04462022,13.56457165,0.064383244,-9999.0,-9999.0,1.265189251,0.385319393,0.4428467,0.218582391,0.411725082,0.206926748,SN Ia
-19.370012,-19.184784,-19.656151,-9999.0,-10.0,-0.865804703,-7.495496445,0.541247919,-6.654512014,1.030205269,-9999.0,-9999.0,0.041573588,0.038751229,0.307664652,-9999.0,0.0,0.476739864,0.847174238,0.299271386,0.364206205,0.178560947,-9999.0,-9999.0,SN II
-18.159118,-19.62227,-20.019918,-19.758709,-7.859823942,-0.123982599,-7.6071669,0.36019759,-4.5914323,0.74069438,-1.0569025,0.66044716,6.090428366,0.01898431,0.01723227,0.0293702,2.153056329,0.419425516,0.67084685,0.20669706,0.29300484,0.13030002,0.28780699,0.14542416,SN Ia
-19.027107,-19.092413,-18.538474,-18.203609,-7.785146227,-0.103692415,-6.52792734,0.646246842,-4.0551645,0.797814048,-0.742242888,0.687282738,7.680009465,0.07485467,0.063342355,1.545352714,2.059102813,0.404572552,0.691535897,0.249562066,0.298337858,0.144814605,0.284062323,0.146706538,SN II
-9999.0,-19.6153,-20.283827,-20.073221,-9999.0,-9999.0,-7.708866735,0.52363088,-5.456828647,0.898037879,-1.44405522,0.868818635,-9999.0,0.044570901,0.028092904,0.041345263,-9999.0,-9999.0,0.772300424,0.275364359,0.31528869,0.150984353,0.301430046,0.152823126,SN Ia
-9999.0,-9999.0,-19.518112,-20.230818,-9999.0,-9999.0,-9999.0,-9999.0,-9.182477668,1.276324158,-3.1357118,1.66065438,-9999.0,-9999.0,2.318443713,0.05308658,-9999.0,-9999.0,-9999.0,-9999.0,0.432681866,0.213431851,0.40240507,0.20273601,SN Ia
-18.860049,-19.659483,-19.419628,-19.530309,-7.09561393,0.02738575,-6.4303654,0.26750467,-2.0462526,0.59458428,-0.0110089,0.17615872,4.830701738,0.01454772,0.02182432,0.02446338,1.498921104,0.314832863,0.33517198,0.18333796,0.20212099,0.10769657,0.19162726,0.11485996,SN Ia
-9999.0,-9999.0,-17.204039,-17.8487,-9999.0,-9999.0,-9999.0,-9999.0,-0.175265984,0.401541198,1.06231813,-0.0819821,-9999.0,-9999.0,2.935917558,0.24243753,-9999.0,-9999.0,-9999.0,-9999.0,0.217789398,0.102994606,0.20894823,0.11095842,SN Ibc
-18.686525,-19.960388,-19.800962,-20.012868,-8.046818075,-0.190649527,-8.267510862,0.550014525,-5.757883152,0.943673775,-1.5300293,0.99810503,11.98719873,5.008970396,3.408436225,0.05540957,2.473458888,0.469414424,0.895364738,0.29550962,0.340944861,0.166771135,0.32101837,0.16440825,SN II
-18.781944,-19.738878,-19.822999,-19.821931,-9.8753238,-0.7195099,-5.6087739,0.64693868,-2.353903,0.77845523,0.03255189,0.4272365,0.0325583,0.01405416,0.01417756,0.01767386,1.33224844,0.29933594,0.54946012,0.1508545,0.25091031,0.09688368,0.24549904,0.10956569,SN Ia
-9999.0,-19.631765,-20.170442,-19.801258,-9999.0,-9999.0,-7.829974821,0.534337367,-4.5016325,1.13765634,-1.2331996,0.85108317,-9999.0,1.272319011,0.05470826,3.46492236,-9999.0,-9999.0,0.832225722,0.279211045,0.29866541,0.15059137,0.30391395,0.15599433,SN Ia
-18.077309,-19.549065,-19.695283,-19.721323,-7.370562498,-0.017278123,-5.8580263,0.49879545,-2.3778925,0.70611916,0.2070066,0.3351971,4.546004126,0.01690439,0.01690415,0.01851564,1.680075411,0.343951422,0.41908974,0.20244574,0.20732506,0.11256032,0.1791477,0.11033401,SN Ia
-18.776097,-18.660584,-18.504593,-18.454216,-7.8553348,-0.3842736,-4.5404191,0.04761757,-1.4443603,0.24257594,0.55719227,0.05484403,0.01839888,0.01373358,0.01747526,0.02427342,0.8025962,0.22918799,0.29580847,0.14297587,0.21336838,0.10178196,0.21532651,0.11265859,SN II
-19.09231,-19.887277,-19.747899,-19.713841,-8.2444333,-0.0900833,-6.1866041,0.55256558,-2.2243328,0.63064718,0.39530102,0.33482991,0.1223954,0.01343738,0.01742431,0.02562603,1.41555376,0.32338666,0.41573293,0.19211701,0.21178208,0.11526674,0.19544583,0.11806783,SN Ia
-9999.0,-18.316164,-19.338568,-19.300057,-9999.0,-9999.0,-8.259737223,0.549683606,-5.769974447,0.904123584,-1.519684553,1.003973091,-9999.0,3.131086161,0.031020824,0.066461584,-9999.0,-9999.0,0.894449417,0.295257357,0.340172027,0.164299304,0.320649967,0.163733791,SN Ia
-18.168349,-19.163807,-20.088098,-19.960008,-8.057520819,-0.196469896,-8.331314434,0.552277372,-5.961134332,0.843470575,-1.573382893,1.036125036,8.356450401,2.50285589,0.030349443,0.759539377,2.502337725,0.473834754,0.905165544,0.298031304,0.343360505,0.167576361,0.3235707,0.165926598,SN Ia
-9999.0,-9999.0,-19.834402,-20.35619,-9999.0,-9999.0,-9999.0,-9999.0,-8.926721744,1.25147951,-3.034045276,1.606322742,-9999.0,-9999.0,12.40763624,0.079184771,-9999.0,-9999.0,-9999.0,-9999.0,0.425628115,0.209856667,0.396147843,0.200477916,SN Ia
-9999.0,-19.901543,-19.497954,-19.479615,-9999.0,-9999.0,-6.801215496,0.611440464,-4.168858029,0.750683325,-0.752882527,0.691624311,-9999.0,0.142870014,0.078461728,0.780580145,-9999.0,-9999.0,0.727078875,0.254341696,0.297705536,0.144292371,0.284518679,0.146935965,SN II
-18.567538,-18.831956,-18.143482,-18.353631,-7.742585757,-0.091485249,-7.05415638,0.469895479,-3.857252679,0.759666065,-0.631758626,0.643851904,6.727248832,0.053304909,0.730741105,0.090054244,2.002855112,0.395762445,0.706386607,0.247367979,0.293715038,0.14253574,0.278022513,0.143077731,SN II
-18.176993,-17.771096,-17.749725,-17.758658,-6.7915754,-0.5581879,-1.8042246,0.54496566,-0.3792826,0.42602098,1.0982048,0.00080843,0.02287465,0.03132854,0.03578109,0.04913405,0.74085046,0.2401061,0.36841902,0.16411904,0.21101252,0.10247883,0.21090859,0.11204262,SN II
-18.892865,-19.592747,-19.448415,-19.380432,-6.9123093,0.054050807,-5.4905508,0.42860836,-1.3274534,0.48232544,-0.2334504,1.01407914,4.22075617,0.01763761,0.01346647,0.02076448,1.395688055,0.298397045,0.33360083,0.16761296,0.18123845,0.09746591,0.21263131,0.10191857,SN Ia
-9999.0,-19.141119,-20.219683,-20.410528,-9999.0,-9999.0,-9.333631919,0.60208828,-8.06118315,1.074941426,-2.640585639,1.343003968,-9999.0,2.355664769,0.031283477,0.034454078,-9999.0,-9999.0,1.10516398,0.34767709,0.396760026,0.184496667,0.371560465,0.181347423,SN Ia
-9999.0,-9999.0,-19.313446,-19.958576,-9999.0,-9999.0,-9999.0,-9999.0,-8.4828608,1.19083171,-2.8045093,1.51851147,-9999.0,-9999.0,0.082083,0.06375127,-9999.0,-9999.0,-9999.0,-9999.0,0.41291878,0.20271915,0.38533437,0.19441316,SN Ia
-9999.0,-19.986155,-19.640016,-19.318882,-9999.0,-9999.0,-6.994855623,0.535991462,-3.516867872,0.777294787,-0.443153188,0.587531454,-9999.0,0.750565416,0.412867804,0.046884971,-9999.0,-9999.0,0.613167503,0.23863561,0.27846802,0.135215085,0.262969003,0.135480485,SN Ia
-9999.0,-9999.0,-19.385824,-19.928692,-9999.0,-9999.0,-9999.0,-9999.0,-8.048242828,1.166162006,-2.643732321,1.429934183,-9999.0,-9999.0,11.43085899,0.106517759,-9999.0,-9999.0,-9999.0,-9999.0,0.401612086,0.197669061,0.373127461,0.189524971,SN Ia
-9999.0,-19.159664,-20.068769,-20.041336,-9999.0,-9999.0,-8.3355334,0.552803515,-5.882492709,0.948522686,-1.631838555,1.029079516,-9999.0,3.132741054,0.030962613,0.045494804,-9999.0,-9999.0,0.906290904,0.29829002,0.340344057,0.16471595,0.322257035,0.16580022,SN Ia
-16.224622,-16.949743,-17.491055,-17.848938,-6.683678432,0.084930919,-4.120943448,0.418482843,-0.50605772,0.442315664,0.884408916,-0.005323314,6.62695695,0.043909992,0.036972277,0.036933841,1.284120794,0.28057263,0.499116345,0.189460082,0.219268261,0.105000699,0.208874796,0.113149739,SN Ibc
-9999.0,-9999.0,-19.962008,-20.212891,-9999.0,-9999.0,-9999.0,-9999.0,-9.516079194,1.308721003,-3.2760736,1.7619897,-9999.0,-9999.0,17.98054317,0.20565712,-9999.0,-9999.0,-9999.0,-9999.0,0.441920557,0.218113329,0.41140914,0.20704984,SN Ia
-16.844378,-17.149165,-17.171676,-17.220757,-6.401997951,0.119007709,-0.4221876,0.26424155,0.34792886,0.37719447,1.25322433,-0.1491942,3.84572302,0.03595658,0.03571666,0.04841238,1.16868649,0.262386717,0.34455855,0.15963429,0.18335424,0.0950006,0.19317997,0.1060216,SN II
-9999.0,-19.254684,-19.938466,-20.075582,-9999.0,-9999.0,-8.921423952,0.579600077,-6.9785978,1.10788973,-2.1639478,1.22705975,-9999.0,4.637216978,0.04205868,0.06224383,-9999.0,-9999.0,1.01160875,0.324784708,0.37132654,0.17957549,0.34818777,0.17659427,SN Ia
-20.072201,-20.390795,-20.734033,-20.728271,-4.1755772,-0.6564624,-8.4788089,0.64402751,-6.0024624,1.49141582,-1.9941228,1.37373096,0.09118066,0.02772938,0.02941685,0.04227653,1.7942525,0.51035765,0.85931304,0.26194781,0.33452616,0.16394666,0.33551821,0.170827,SN Ia
-9999.0,-18.8725,-19.760825,-20.309703,-9999.0,-9999.0,-9.787549314,0.63471925,-9.371052778,1.303370122,-3.210033658,1.730585302,-9999.0,6.59578249,0.0711325,0.06078934,-9999.0,-9999.0,1.247508789,0.381247972,0.437291497,0.214060538,0.407418998,0.204240522,SN Ia
-9999.0,-9999.0,-20.250618,-20.127536,-9999.0,-9999.0,-9999.0,-9999.0,-6.349133855,1.034484722,-1.877862521,1.12978554,-9999.0,-9999.0,0.054893369,0.072778234,-9999.0,-9999.0,-9999.0,-9999.0,0.350146732,0.168810451,0.334975039,0.171456021,SN Ia
-9999.0,-19.059979,-19.7326,-19.614323,-9999.0,-9999.0,-7.386567502,0.517233084,-4.3399126,0.80044382,-0.888149,0.76480129,-9999.0,2.922498449,0.02947891,0.05726897,-9999.0,-9999.0,0.775888486,0.264423969,0.30087872,0.1476541,0.28680758,0.14875604,SN Ia
-9999.0,-19.396581,-20.448015,-20.421058,-9999.0,-9999.0,-9.093427667,0.588202405,-7.365876955,1.168451403,-2.331924957,1.288589638,-9999.0,2.730813212,0.037413567,0.055742718,-9999.0,-9999.0,1.047520975,0.333675065,0.377664377,0.174295317,0.357650221,0.180985233,SN Ia
-9999.0,-19.118886,-20.059045,-20.462789,-9999.0,-9999.0,-9.760147251,0.632381107,-9.282561749,1.286041655,-3.1753032,1.69954801,-9999.0,15.36574913,11.89950134,0.06747414,-9999.0,-9999.0,1.236962425,0.378809427,0.435449107,0.214834739,0.4052267,0.20491877,SN Ia
-18.803332,-18.467276,-18.262167,-18.231872,-8.5118517,-0.2762204,-6.7978717,0.30319136,-3.0938175,0.70940558,-0.296028109,0.499958854,0.02760471,0.03715435,0.07886617,0.707252874,1.27999453,0.35413029,0.63706098,0.22381823,0.27557591,0.13338205,0.264231146,0.137124039,SN II
-9999.0,-19.2025,-19.862574,-19.705063,-9999.0,-9999.0,-7.352270724,0.564277493,-4.362681854,0.867388547,-0.884996704,0.802560469,-9999.0,0.034349929,0.025512532,0.037460716,-9999.0,-9999.0,0.75614576,0.257149443,0.297653955,0.140942288,0.282362657,0.142643576,SN Ia
-9999.0,-19.339639,-20.094395,-20.710689,-9999.0,-9999.0,-9.5998434,0.619907525,-8.797737842,1.175343288,-3.090893153,1.395187985,-9999.0,3.824308172,0.054924689,0.044893728,-9999.0,-9999.0,1.181523386,0.365856937,0.418584677,0.201415101,0.389225276,0.189202336,SN Ia
-9999.0,-19.072876,-19.939923,-19.951074,-9999.0,-9999.0,-8.972961088,0.582147349,-7.1516057,1.0563966,-2.2099023,1.23140039,-9999.0,2.208949054,0.03468954,0.05202172,-9999.0,-9999.0,1.022127602,0.327389943,0.37386064,0.17543244,0.35195175,0.17567307,SN Ia
-17.422934,-17.090985,-17.073085,-17.107883,-6.8108611,-0.0296189,-3.0599534,0.58880315,-0.2007383,0.44123677,1.033225048,-0.058191893,0.03219704,0.03845101,0.05333519,0.924601859,0.98671281,0.26410665,0.42300922,0.17674517,0.21692652,0.10318663,0.214283012,0.11327931,SN II
-9999.0,-19.433082,-19.851522,-19.791807,-9999.0,-9999.0,-8.972657969,0.582185781,-7.1269454,1.08535935,-2.164537911,1.284822976,-9999.0,5.576153708,0.06533189,1.464982753,-9999.0,-9999.0,1.02212525,0.327389067,0.37528505,0.18302001,0.353375228,0.180458952,SN II
-9999.0,-19.102301,-19.91536,-20.072594,-9999.0,-9999.0,-8.854023691,0.575119729,-6.8182867,1.09533581,-2.041972976,1.232804423,-9999.0,1.301622309,0.0450783,0.50182465,-9999.0,-9999.0,0.996484179,0.321091595,0.36753607,0.17787225,0.34691509,0.177348928,SN Ia
-9999.0,-19.443607,-20.296042,-20.083729,-9999.0,-9999.0,-9.853969158,0.640691551,-9.7151222,1.24882743,-3.332080832,1.775095635,-9999.0,6.287590046,0.04833009,2.16957536,-9999.0,-9999.0,1.274667191,0.387494002,0.44481919,0.2190437,0.41476647,0.210613228,SN II
-18.516787,-19.849,-20.259598,-20.044546,-7.845503703,-0.119916956,-6.826681063,0.715395508,-4.258993052,0.919812446,-0.749959024,0.776587915,7.286639584,0.022173573,0.018584223,0.026409913,2.134152273,0.416440585,0.640723093,0.211174449,0.276766002,0.124090747,0.267609509,0.135242235,SN Ia
-9999.0,-9999.0,-9999.0,-20.493866,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.9283399,1.85158827,-9999.0,-9999.0,-9999.0,0.09966086,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.43949317,0.22262692,SN Ia
-9999.0,-18.907096,-19.610275,-19.598937,-9999.0,-9999.0,-7.506046482,0.617219301,-5.006522096,0.825593297,-1.14515872,0.857464309,-9999.0,0.038642691,0.028607353,0.036450179,-9999.0,-9999.0,0.774858427,0.258031072,0.310573071,0.145298498,0.293123466,0.148255535,SN Ia
-9999.0,-19.022303,-19.50186,-19.359494,-9999.0,-9999.0,-7.294364174,0.514091181,-4.2401512,0.78172753,-0.8403711,0.67742454,-9999.0,4.529000071,0.05195995,0.06107153,-9999.0,-9999.0,0.765002345,0.261553115,0.30171464,0.14609008,0.28674731,0.1477391,SN Ia
-17.86032,-19.462369,-19.636517,-19.701811,-7.609695989,-0.063099711,-6.4059534,0.62059712,-3.0337543,0.80841203,0.0775898,0.57161999,6.936137618,0.02440796,0.02672508,0.03297875,1.876756675,0.375510216,0.46032156,0.20975902,0.2321834,0.12350526,0.2215415,0.12455703,SN Ia
-17.763152,-17.584465,-18.017833,-18.176129,-6.672457139,0.086002044,-0.790995871,0.192666393,-0.051927697,0.440400966,1.131047269,-0.061929508,5.048180593,0.038829236,0.04690947,0.057741906,1.280215816,0.2799271,0.31055224,0.178338479,0.203516579,0.103396304,0.207806482,0.113478534,SN II
-19.013917,-19.996399,-19.777231,-19.80965,-9.273814,-0.7103202,-5.1641352,0.44235403,-1.647155,0.58538151,0.17732858,0.04148372,0.01458532,0.00593454,0.00887232,0.01212163,1.21801712,0.25457795,0.50081808,0.14096513,0.2347499,0.08973314,0.22911825,0.09924141,SN Ia
-18.370614,-19.256248,-19.271926,-19.211362,-7.124421352,0.023303074,-1.195336196,0.334661008,1.144164535,0.411605456,2.298617433,0.243653766,4.796750585,0.012419297,0.021949521,0.024617723,1.51469511,0.317402508,0.261731691,0.177622509,0.173386509,0.093474678,0.162735453,0.106670836,SN II
-18.682161,-18.260947,-18.176551,-17.919796,-7.413483769,-0.024857767,-6.1129426,0.44725169,-2.578291855,0.635205188,-0.03619799,0.390944545,5.827523146,0.05646805,1.11479511,0.666815239,1.711630907,0.349038769,0.62541212,0.22482478,0.264405829,0.127393977,0.253256323,0.131833417,SN II
-9999.0,-19.188788,-19.919639,-20.302369,-9999.0,-9999.0,-8.821502499,0.574643305,-6.8932172,0.98780479,-2.022211,1.21263004,-9999.0,6.604285685,0.07235344,0.31690905,-9999.0,-9999.0,0.991720551,0.319842309,0.36533573,0.17700138,0.34567512,0.17640413,SN Ia
-19.327755,-19.761721,-19.727002,-19.551684,-6.3873333,-0.0269331,-3.7871301,0.83201172,-0.1818141,0.43230503,1.2304692,-0.0528291,0.01727419,0.0076218,0.00923793,0.0149028,0.47757965,0.2036603,0.18523045,0.10646128,0.13629221,0.08611371,0.12263457,0.09298678,SN Ia
-19.494401,-19.033869,-18.401893,-9999.0,-7.3140686,0.01497702,-6.93555505,0.502384003,-3.722566304,0.746042508,-9999.0,-9999.0,0.65022696,19.33289824,10.82454862,-9999.0,1.51203512,0.38255438,0.724976832,0.250938135,0.290582612,0.140924003,-9999.0,-9999.0,SN II
-16.668005,-16.87357,-16.899011,-16.815522,-6.575550495,0.098132612,-2.2206523,0.32048053,0.06495837,0.39956318,1.065095409,-0.07142193,5.897015316,0.04695374,0.05859925,0.859837277,1.237967658,0.2732578,0.39561564,0.17939708,0.20845382,0.10206877,0.21321886,0.112824837,SN II
-9999.0,-16.860412,-17.1005,-17.510196,-9999.0,-9999.0,-3.636062135,0.546445729,-0.663427559,0.455127953,0.871310154,0.011910776,-9999.0,0.064060347,0.230231279,0.396726178,-9999.0,-9999.0,0.443453421,0.183874356,0.225355033,0.107043737,0.219215924,0.115776804,SN II
-9999.0,-9999.0,-19.418299,-19.534606,-9999.0,-9999.0,-9999.0,-9999.0,-6.3800325,1.02660231,-1.8455783,1.11981353,-9999.0,-9999.0,0.05256469,0.08038133,-9999.0,-9999.0,-9999.0,-9999.0,0.35603363,0.17091024,0.33442072,0.17097118,SN Ia
-9999.0,-17.724103,-18.390141,-18.664096,-9999.0,-9999.0,-5.6639194,0.43848749,-2.0672631,0.58373117,0.16359311,0.29852182,-9999.0,0.09324216,0.08536645,0.07439311,-9999.0,-9999.0,0.60085639,0.2173916,0.25308503,0.12129784,0.24216017,0.1267756,SN Ibc
-18.588967,-18.654029,-18.157593,-17.957546,-7.616638837,-0.064252892,-6.5619032,0.47060638,-3.3232714,0.71583925,-0.392223372,0.539558713,7.320047816,0.03883301,0.07738628,0.916797791,1.881584244,0.376324246,0.65058275,0.2312277,0.2811317,0.13575286,0.26816885,0.139073534,SN II
-19.408779,-19.537654,-19.592246,-19.33786,-6.544770158,0.098788506,-2.584810496,0.436575437,0.513550786,0.233076428,1.507939323,-0.352818363,0.133837496,0.026742654,0.073404555,0.059081382,0.441889781,0.244380649,0.184182033,0.128146386,0.14138051,0.078434115,0.168057099,0.091753468,SN Ia
-9999.0,-16.563423,-17.228008,-17.686181,-9999.0,-9999.0,-3.642681926,0.425282415,0.316412172,0.394712657,1.383602787,-0.075779331,-9999.0,0.059067421,0.036529231,0.037569593,-9999.0,-9999.0,0.468052165,0.181790819,0.197706277,0.099248021,0.191244043,0.106890472,SN Ibc
-18.625107,-19.604932,-20.111116,-19.824187,-7.885467481,-0.131516851,-7.695231675,0.422184871,-4.742867857,0.779416732,-1.001911764,0.782578701,6.123334729,0.03127988,0.026552684,0.04569249,2.188375804,0.424989528,0.70614775,0.221709702,0.301902487,0.136602217,0.291194049,0.145595555,SN Ia
-20.241251,-19.482063,-19.416236,-19.265337,-9.662195097,0.006251788,-6.823424217,0.251230887,-2.534438285,0.499469824,-0.095640374,0.20558176,0.081917118,0.02438225,0.029702237,0.028812515,1.006047096,0.321532601,0.527241604,0.208184298,0.237970937,0.118529939,0.234133466,0.124234635,SN II
-18.16914,-17.686036,-17.66231,-17.755103,-4.4526976,0.08711155,0.89409546,0.24291756,1.74728199,0.12535511,2.12165279,-0.3926217,0.0209158,0.01798995,0.02306835,0.03029515,0.53333508,0.24012885,0.18890372,0.12250142,0.15439916,0.08478597,0.16853304,0.09605742,SN II
-9999.0,-18.858469,-20.053467,-20.309946,-9999.0,-9999.0,-9.483869861,0.611829729,-8.404080481,1.200719451,-2.848764037,1.429557378,-9999.0,14.77277003,10.67653572,0.075845167,-9999.0,-9999.0,1.146425259,0.357546764,0.411298446,0.202587173,0.382884866,0.193974993,SN Ia
-9999.0,-18.549523,-19.505021,-19.458594,-9999.0,-9999.0,-7.70495333,0.528400122,-4.9069572,0.83082395,-1.086002,0.81795776,-9999.0,2.273482495,0.0336141,0.08464111,-9999.0,-9999.0,0.815627944,0.274857879,0.30757086,0.14677415,0.29329309,0.15214794,SN Ia
